0.0,0.05,False
0.0,0.05,False
0.0,0.05,False
0.0,0.05,False
0.0,0.05,False
0.0523982995036,0.05,False
0.0523982995036,0.05,False
0.0445775021977,0.05,False
0.0445775021977,0.05,False
0.0,0.05,False
0.0523982995036,0.05,False
0.0,0.05,False
0.0542994287277,0.05,False
0.0542994287277,0.05,False
0.0542994287277,0.05,False
0.0580647098318,0.05,False
0.0477136412527,0.05,False
0.0445775021977,0.05,False
0.0457682860422,0.05,False
0.0477136412527,0.05,False
0.0484946474275,0.05,False
0.0457682860422,0.05,False
0.0457682860422,0.05,False
0.0484946474275,0.05,False
0.0484946474275,0.05,False
0.0477136412527,0.05,False
0.0484946474275,0.05,False
0.0469504394345,0.05,False
0.0490709744157,0.05,False
0.0490709744157,0.05,False
0.0484946474275,0.05,False
0.0501329531675,0.05,False
0.0469504394345,0.05,False
0.0501329531675,0.05,False
0.0429880344086,0.05,False
0.0444083454499,0.05,False
0.0444083454499,0.05,False
0.0490709744157,0.05,False
0.0517015950819,0.05,False
0.0517015950819,0.05,False
0.0429880344086,0.05,False
0.0551240376633,0.05,False
0.0551240376633,0.05,False
0.0573286485816,0.05,False
0.0551240376633,0.05,False
0.0461067354852,0.05,False
0.0356485657363,0.05,False
0.0356485657363,0.05,False
0.0573286485816,0.05,False
0.0356485657363,0.05,False
0.0483615880565,0.05,False
0.0483615880565,0.05,False
0.0489483325676,0.05,False
0.0486814443112,0.05,False
0.0495131884939,0.05,False
0.0486814443112,0.05,False
0.0538405213736,0.05,False
0.0487367926842,0.05,False
0.0487367926842,0.05,False
0.0495131884939,0.05,False
0.0483657251053,0.05,False
0.0487367926842,0.05,False
0.0487367926842,0.05,False
0.051402754489,0.05,False
0.051402754489,0.05,False
0.051402754489,0.05,False
0.0524361231874,0.05,False
0.0524361231874,0.05,False
0.0499642798302,0.05,False
0.0528653953394,0.05,False
0.0537329479912,0.05,False
0.0537329479912,0.05,False
0.0522216288328,0.05,False
0.0522216288328,0.05,False
0.0499642798302,0.05,False
0.0522216288328,0.05,False
0.0522216288328,0.05,False
0.053858664137,0.05,False
0.053858664137,0.05,False
0.053858664137,0.05,False
0.0545766646962,0.05,False
0.0483957770759,0.05,False
0.0140813602606,0.05,False
0.053858664137,0.05,False
0.0483957770759,0.05,False
0.0483957770759,0.05,False
0.0483957770759,0.05,False
0.048682956124,0.05,False
0.0510753948816,0.05,False
0.0510252799132,0.05,False
0.0510753948816,0.05,False
0.0510252799132,0.05,False
0.0510252799132,0.05,False
0.0506802299805,0.05,False
0.0483957770759,0.05,False
0.0506802299805,0.05,False
0.0455108629347,0.05,False
0.0469734464435,0.05,False
0.0232713253339,0.05,False
0.03020201735,0.05,False
0.03020201735,0.05,False
0.0469734464435,0.05,False
0.048906765529,0.05,False
0.0523488146587,0.05,False
0.0523488146587,0.05,False
0.0498437698767,0.05,False
0.0469734464435,0.05,False
0.0498437698767,0.05,False
0.0498437698767,0.05,False
0.048433028799,0.05,False
0.048433028799,0.05,False
0.048433028799,0.05,False
0.0498437698767,0.05,False
0.048433028799,0.05,False
0.0503843819809,0.05,False
0.0503843819809,0.05,False
0.0503843819809,0.05,False
0.0433127829163,0.05,False
0.0433127829163,0.05,False
0.0433127829163,0.05,False
0.0485837909061,0.05,False
0.0485837909061,0.05,False
0.0433127829163,0.05,False
0.0509546021771,0.05,False
0.0492684529729,0.05,False
0.0532604316243,0.05,False
0.0492684529729,0.05,False
0.0532604316243,0.05,False
0.0492684529729,0.05,False
0.0532604316243,0.05,False
0.0486000174625,0.05,False
0.0491806656671,0.05,False
0.0491806656671,0.05,False
0.0492137864828,0.05,False
0.0491806656671,0.05,False
0.0491806656671,0.05,False
0.0458204374146,0.05,False
0.0458204374146,0.05,False
0.0458204374146,0.05,False
0.0493869803344,0.05,False
0.0493869803344,0.05,False
0.0516468706704,0.05,False
0.049892703033,0.05,False
0.0516468706704,0.05,False
0.0529137335319,0.05,False
0.0529137335319,0.05,False
